转转保卖质检恶意压低价格，参与竞拍强买强卖。,"我在2020年10月14日在转转平台上提交售卖了一个全新未拆封的腾讯定制版华为折叠屏手机。当时转转平台给的预估价是17000。所以我在拿到手机之后的两个小时内，就通过转转选定的顺丰快递的方式，把手机寄到了转转位于天津的质检中心。10月15日上午，我接到了质检中心的电话，说手机他们已经收到了，是全新没有拆封的问我接不接受拆封质检。我说接受拆封质检，他说那好，我们就拆封给你做质检了，电话就挂断了。10月15日下午5:00多钟，我的质检报告出来了。预估价跟最开始他们设定的17000。相差了将近5000块钱，给我的预估价只有12000。平台这个时候提出来一个拍卖的形式。让我来进行选择，会比预估价高一些，然后我选了拍卖。显示我这个手机将在10月15日19:00开始进行拍卖。当我详细的查看我的质检报告的时候，我发现了一些问题，所以我立刻找到客服说我的这个拍卖能不能退出，我先不拍了，我觉得质检有问题。客服回复我说拍卖一旦进入就不允许退出，一旦被拍成功。也不允许不卖就必须得卖。
那质检报告存在什么问题呢？首先，同款机型在转转平台上卖的人有很多。有一个在10月13日拍卖的机器跟我的机器一模一样，完全是同样的形式。寄到转转同样的形式进行拍卖的，那他的预估价是16000，最终的成交价是16060。但是它的质检报告上写的是全新，所有的项目都是无。大家可以看一下质检报告。但是在我的质检报告上写的是九九新在屏幕的划痕上和机身的划痕上都写的是细微，我觉得就是这一点导致了他对于我的估价过低。但是这个细微的划痕并不是我造成的。这个在转转给我打电话之前这个手机都是没有拆封过的。拆封打开来，里面的只有转转质检中心的工作人员，那么这个划痕是谁造成的？那凭什么就认定这个划痕来给我做这样的一个估价，是不是恶意压价？
我觉得是有质检中心，质检不严格，或者是恶意压低预估价，这样一个问题存在的。但是转转不允许我退出竞拍，我依旧要以12000的价格参与竞拍。
那我现在就提出一个诉求，在竞拍结束之后，对我的质检重新质检，重新估价，按重新估价和最终成交价的差价给我补差价。",转转客服中心," 售后服务欠缺,费用问题,霸王条款,未履行保价承诺"," 退款,补差价"
宣传免费加入保险，却偷偷扣费,"几个月前，支付宝应用内广告说免费加入保险，我加入了，昨天突然收到银行卡扣款信息！我才发现我几个月已经扣了33.36元保险费！！我从来没买过保险，且此自动扣费在支付宝自动扣分服务里没有关不掉！

相互宝通过领红包，支付宝，淘宝活动等诱骗开通，然后在用户不知道的情况下扣费，每个月都会扣，而且扣费金额越来越多，在不提醒用户的情况下就拿走用户的金钱，这难道不就是我们给“偷窃”所下的定义吗？

只能在相互宝上面才能看得到，整个过程不用密码什么的，这完全是他不经过同意擅自扣款啊，你们可以看一下这是我扣款记录，支付宝记录里面根本没用记录啊，明明白白地在我钱包里拿钱啊！

知乎上有很多受害网友了，我发起集体投诉，准备12315投诉",蚂蚁金服客户中心," 虚假宣传,偷偷扣款"," 退款,改善服务,解释,修改宣传内容"
现金奖励助力不加,辛辛苦苦喊了一天人帮忙助力领现金，结果到了还剩0.12时候，再叫人帮我点，没用了，不加了，客服联系不到，告诉我说排队人数越排越多，没钱给就别出来骗人，就算帮你打广告也得收费吧？嗯？,拼多多客户服务," 客服不处理,服务不到位,虚假宣传,联系不到客服,虚假发货"," 赔偿,道歉,解释"
随米花集体投诉，同需求伙伴速来,未经允许开通会员自动从银行卡里扣款，并且扣满270才会停止，现已扣50，app无法登陆，无解绑银行卡选项，电话客服只会让你加qq客服，qq客服退款流程是让你在下6个贷款app，申请成功才会退款，这六个app里还会扣钱，说白了就是个套，无限重复这个过程。,随米花, 乱扣款，无法解绑银行, 退款，解绑银行卡，道
招商银行金葵花卡私自扣费，不退费，招行服务态度差。,"使用招商银行的金葵花卡，在未经过客户允许和知情的情况下招商银行就进行了扣费。此问题联系招商银行，招商银行消极处理，服务态度很差。本人名下有一张招商银行的金葵花卡，此卡早年前在银行网点人员一而再再而三逼迫下办理的。近几年，由于本人长期在境外生活，一直没有使用此卡。2020年09月多次收到招商银行的短信提示，对我的银行卡多次进行扣费且每次扣费金额均不一致。对此本人表示非常不认可。后联系招商银行网点客户经理，客户经理态度蛮横，不解决问题，告知这个是因为卡内不足人民币50万元所以扣除的账户管理费。经向其他招商银行网点咨询，网点人员表示客户经理是可以对卡片账户管理费进行退还并可继续免除3年的所谓的账户管理费。然而，当我问询复兴门支行网点人员的时候一直在跟我装糊涂且服务态度很消极，态度很蛮横。招商银行账户管理费高达150元人民币每月。请问对我的账户进行了哪些管理？在用卡期间，招商也并未向我提供任何增值服务或者服务150元管理标准的服务。反之，我得到的都是银行方面不好的服务和差异化、歧视化的对待。这么看来，这笔费用应该属于不合理收费了。另外，在办卡之后，招商银行的营销人员一直非常热情服务，之后钱款转出，招商银行热情的一帮人就全都消失不见了，根本没有人再联系我。这样的服务就是招商银行的所谓的“因您而变”。因为账户不存钱，所以收取高额费用的同时提供不好的服务。以上问题经多次与招商银行沟通没有任何处理方案且招商银行北京分行工作人员对待客户的投诉满不在乎，因此我方升级投诉。要求招商银行改变势利眼一般的服务标准、退还全部账户管理费、免除后期产生的管理费用；针对人员问题，要求招行道歉并对给客户带来的不便进行处理。
",招商银行," 退款不及时,私自扣款,客服服务态度差"," 退款,解释,改善服务,赔偿"
北京渊大教育科技有限公司，退钱！,2019年的七月九日，在渊大教育报的消防工程师，一开始说好了，之后不用交任何费用，因为去年我年龄不够他让我今年考，但是今年的3月份我联系他们的报名老师，那个老师说的是给我报上了，然后连续失联到5月份快报名的时候，我联系了01012***，第二天他们售后部门给我打来电话，然后说需要我需要交1500-2000的报名费，我不同意继续协调，后来的两个月一直在投诉，一直在说这个事，然后他们免了我的报名费，给我打电话说是按政策就近报名，如果是山西有给我报山西，如果山西没有，去年就报到了石家庄，结果给我报到了四川，我打过去电话，他们的工作人员电话中辱骂我，说是他们多尽心尽意我多么不讲道理，现在事情已经八个月了一直没有给做出处理,渊大教育注册消防工程师考试培训," 退款问题,诱导消费,客服处理不当,涉骗,虚假宣传,霸王条款,服务质量差,客服电话打不通,态度恶劣"," 退款,赔偿,解除合约"
转转欺骗消费者，擅自改手机型号,在转转上保卖手机，手机是魅族16t最高配，质检报告确是魅族16th，跟客服反映，客服表示因为手机无法开机检测，不能确定手机型号，（16t和16th外观差距很大！!）因为第一次用转转不懂，点了竞拍，跟客服客服反映，客服表示开始竞拍后，无法退出，不能退货，并且无法处理，驳回我的请求。因为他们的问题弄错手机型号，导致手机少卖了不少，并没有为搞错手机型号道歉，表示是手机不能开机的原因。,转转客服中心," 客服不处理,欺骗消费者,不予退货", 退货
支付宝借呗骚扰通讯录恐吓,支付宝借呗有一些逾期。之前有处理了一部分。疫情和生意失败赶在一起。病了一段时间。好不容易心态慢慢恢复正常。搞了一份相对安稳的工作。想着尽快处理逾期。没想到还是被支付宝爆了通讯录。打到同事那里。并且还告知对方我的欠款。严重打扰到别人的生活。也影响了我的工作。现在我很害怕。我害怕因为借呗的催收电话会丢掉工作。惴惴不安。联系支付宝客服。客服表示处理不了。只会交给贷后部门。这种行为可耻可恶。追究到底,蚂蚁金服客户中心," 客服态度恶劣,暴力不收  侵犯隐私"," 道歉,改善服务,停止骚扰"
鹰视教育，退款退费推来推去，霸王条款多扣钱,1、我说2020.10.10报的名，当时才进去一节课没有，当时问的时候说简单的很，对接完班主任说没基础考不上明显欺骗行为，询问前让我直接跳过一些东西加快办理说在等就要下一批了，故意引诱我！我要退款直接就是东扯西扯不接话，强制让他回答就有脾气，这是什么服务态度，再说说诱导消费才开始的时候跟我说可以首付百分之五也就是370多就可以报名，看我还在犹豫直接就首付99真的很不懂，合同条例说好的七天退款，直接就是霸王条款张口就来，我大概五天，就看了一节课，要扣我2000，我的天钱是天上掉的？真的无语，一问退钱就不回要不就拖时间,鹰视教育," 退款问题,诱导消费,涉骗,虚假宣传,霸王条款,费用问题,服务质量差,没有客服,故意拖延时间"," 退款,解释,解除合约"
未入住，不予退款，商家强制五星好评。,本人于9月27日于飞猪旅行app办理旅社预订，全额预定，为住后付款。旅社名称为“重庆等一个人青年旅社”，位于重庆解放碑洪崖洞，两间，3晚，于10月23日入住，10月6日退房，共594元。但由于急事取消行程，请求退款，旅社不予退款，只退30%，另60元为之后换房所补差价，为与商家微信支付交易。且至今仍旧未退，且商家强迫五星好评。该条款应属于《消费者权益保护法》第二十四条霸王条款。《合同法》第三十九条格式条款。请予以处理，期待答复。,飞猪客服," 不予退款,霸王条款,强迫好评"," 速处理,退款"
